REST_KEY,Rest Coop,Reporting Day,Daypart Name,Daypart Description,Daypart Sales $,Daypart Transaction Qty
13369,SEA/TCA WA CP-0024,2/1/10,Total Day,All hours,4400.44,755
13369,SEA/TCA WA CP-0024,1/1/11,After 4PM,4PM - Close,1289.51,157
13369,SEA/TCA WA CP-0024,1/1/11,Afternoon,2PM - 4PM,477.11,65
13369,SEA/TCA WA CP-0024,1/1/11,Breakfast,Open - 10:30AM (11AM weekend),130.96,25
13369,SEA/TCA WA CP-0024,1/1/11,Dinner,4PM - 9PM,1157.58,140
13369,SEA/TCA WA CP-0024,1/1/11,Evening,9PM - Close,131.93,17
13369,SEA/TCA WA CP-0024,1/1/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/1/11,Lunch,11AM -  2PM,693.69,93
13369,SEA/TCA WA CP-0024,1/1/11,Morning,Open - 11AM,130.96,25
13369,SEA/TCA WA CP-0024,1/1/11,Regular Menu,10:30AM (11AM weekend) - Close,2460.31,315
13369,SEA/TCA WA CP-0024,1/1/11,Total Day,All hours,2591.27,340
13369,SEA/TCA WA CP-0024,1/2/11,After 4PM,4PM - Close,1178.82,172
13369,SEA/TCA WA CP-0024,1/2/11,Afternoon,2PM - 4PM,424.38,53
13369,SEA/TCA WA CP-0024,1/2/11,Breakfast,Open - 10:30AM (11AM weekend),540.38,94
13369,SEA/TCA WA CP-0024,1/2/11,Dinner,4PM - 9PM,988.54,147
13369,SEA/TCA WA CP-0024,1/2/11,Evening,9PM - Close,190.28,25
13369,SEA/TCA WA CP-0024,1/2/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/2/11,Lunch,11AM -  2PM,728.62,116
13369,SEA/TCA WA CP-0024,1/2/11,Morning,Open - 11AM,540.38,94
13369,SEA/TCA WA CP-0024,1/2/11,Regular Menu,10:30AM (11AM weekend) - Close,2331.82,341
13369,SEA/TCA WA CP-0024,1/2/11,Total Day,All hours,2872.2,435
13369,SEA/TCA WA CP-0024,1/3/11,After 4PM,4PM - Close,1404.92,200
13369,SEA/TCA WA CP-0024,1/3/11,Afternoon,2PM - 4PM,572.21,93
13369,SEA/TCA WA CP-0024,1/3/11,Breakfast,Open - 10:30AM (11AM weekend),890.99,171
13369,SEA/TCA WA CP-0024,1/3/11,Dinner,4PM - 9PM,1191.22,175
13369,SEA/TCA WA CP-0024,1/3/11,Evening,9PM - Close,213.7,25
13369,SEA/TCA WA CP-0024,1/3/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/3/11,Lunch,11AM -  2PM,1262.01,219
13369,SEA/TCA WA CP-0024,1/3/11,Morning,Open - 11AM,995.2,189
13369,SEA/TCA WA CP-0024,1/3/11,Regular Menu,10:30AM (11AM weekend) - Close,3343.35,530
13369,SEA/TCA WA CP-0024,1/3/11,Total Day,All hours,4234.34,701
13369,SEA/TCA WA CP-0024,1/4/11,After 4PM,4PM - Close,1222.77,161
13369,SEA/TCA WA CP-0024,1/4/11,Afternoon,2PM - 4PM,611.44,95
13369,SEA/TCA WA CP-0024,1/4/11,Breakfast,Open - 10:30AM (11AM weekend),795.18,178
13369,SEA/TCA WA CP-0024,1/4/11,Dinner,4PM - 9PM,1015.52,132
13369,SEA/TCA WA CP-0024,1/4/11,Evening,9PM - Close,207.25,29
13369,SEA/TCA WA CP-0024,1/4/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/4/11,Lunch,11AM -  2PM,1374.4,241
13369,SEA/TCA WA CP-0024,1/4/11,Morning,Open - 11AM,861.78,193
13369,SEA/TCA WA CP-0024,1/4/11,Regular Menu,10:30AM (11AM weekend) - Close,3275.21,512
13369,SEA/TCA WA CP-0024,1/4/11,Total Day,All hours,4070.39,690
13369,SEA/TCA WA CP-0024,1/5/11,After 4PM,4PM - Close,1205.1,187
13369,SEA/TCA WA CP-0024,1/5/11,Afternoon,2PM - 4PM,575.89,97
13369,SEA/TCA WA CP-0024,1/5/11,Breakfast,Open - 10:30AM (11AM weekend),842.87,189
13369,SEA/TCA WA CP-0024,1/5/11,Dinner,4PM - 9PM,1011.8,156
13369,SEA/TCA WA CP-0024,1/5/11,Evening,9PM - Close,193.3,31
13369,SEA/TCA WA CP-0024,1/5/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/5/11,Lunch,11AM -  2PM,1212.44,225
13369,SEA/TCA WA CP-0024,1/5/11,Morning,Open - 11AM,913.36,203
13369,SEA/TCA WA CP-0024,1/5/11,Regular Menu,10:30AM (11AM weekend) - Close,3063.92,523
13369,SEA/TCA WA CP-0024,1/5/11,Total Day,All hours,3906.79,712
13369,SEA/TCA WA CP-0024,1/6/11,After 4PM,4PM - Close,1254.68,183
13369,SEA/TCA WA CP-0024,1/6/11,Afternoon,2PM - 4PM,554.32,96
13369,SEA/TCA WA CP-0024,1/6/11,Breakfast,Open - 10:30AM (11AM weekend),814.64,185
13369,SEA/TCA WA CP-0024,1/6/11,Dinner,4PM - 9PM,1064.18,153
13369,SEA/TCA WA CP-0024,1/6/11,Evening,9PM - Close,190.5,30
13369,SEA/TCA WA CP-0024,1/6/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/6/11,Lunch,11AM -  2PM,1501.53,273
13369,SEA/TCA WA CP-0024,1/6/11,Morning,Open - 11AM,977.03,215
13369,SEA/TCA WA CP-0024,1/6/11,Regular Menu,10:30AM (11AM weekend) - Close,3472.92,582
13369,SEA/TCA WA CP-0024,1/6/11,Total Day,All hours,4287.56,767
13369,SEA/TCA WA CP-0024,1/7/11,After 4PM,4PM - Close,1622.34,209
13369,SEA/TCA WA CP-0024,1/7/11,Afternoon,2PM - 4PM,526.51,87
13369,SEA/TCA WA CP-0024,1/7/11,Breakfast,Open - 10:30AM (11AM weekend),1022.99,211
13369,SEA/TCA WA CP-0024,1/7/11,Dinner,4PM - 9PM,1439.02,183
13369,SEA/TCA WA CP-0024,1/7/11,Evening,9PM - Close,183.32,26
13369,SEA/TCA WA CP-0024,1/7/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/7/11,Lunch,11AM -  2PM,1494.02,247
13369,SEA/TCA WA CP-0024,1/7/11,Morning,Open - 11AM,1206.97,239
13369,SEA/TCA WA CP-0024,1/7/11,Regular Menu,10:30AM (11AM weekend) - Close,3826.85,571
13369,SEA/TCA WA CP-0024,1/7/11,Total Day,All hours,4849.84,782
13369,SEA/TCA WA CP-0024,1/8/11,After 4PM,4PM - Close,1219.69,163
13369,SEA/TCA WA CP-0024,1/8/11,Afternoon,2PM - 4PM,407.71,64
13369,SEA/TCA WA CP-0024,1/8/11,Breakfast,Open - 10:30AM (11AM weekend),821.09,137
13369,SEA/TCA WA CP-0024,1/8/11,Dinner,4PM - 9PM,1019.81,136
13369,SEA/TCA WA CP-0024,1/8/11,Evening,9PM - Close,199.88,27
13369,SEA/TCA WA CP-0024,1/8/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/8/11,Lunch,11AM -  2PM,867.1,123
13369,SEA/TCA WA CP-0024,1/8/11,Morning,Open - 11AM,821.09,137
13369,SEA/TCA WA CP-0024,1/8/11,Regular Menu,10:30AM (11AM weekend) - Close,2494.5,350
13369,SEA/TCA WA CP-0024,1/8/11,Total Day,All hours,3315.59,487
13369,SEA/TCA WA CP-0024,1/9/11,After 4PM,4PM - Close,1034.47,134
13369,SEA/TCA WA CP-0024,1/9/11,Afternoon,2PM - 4PM,417.65,64
13369,SEA/TCA WA CP-0024,1/9/11,Breakfast,Open - 10:30AM (11AM weekend),689.72,95
13369,SEA/TCA WA CP-0024,1/9/11,Dinner,4PM - 9PM,876.43,116
13369,SEA/TCA WA CP-0024,1/9/11,Evening,9PM - Close,158.04,18
13369,SEA/TCA WA CP-0024,1/9/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/9/11,Lunch,11AM -  2PM,529.92,82
13369,SEA/TCA WA CP-0024,1/9/11,Morning,Open - 11AM,689.72,95
13369,SEA/TCA WA CP-0024,1/9/11,Regular Menu,10:30AM (11AM weekend) - Close,1982.04,280
13369,SEA/TCA WA CP-0024,1/9/11,Total Day,All hours,2671.76,375
13369,SEA/TCA WA CP-0024,1/10/11,After 4PM,4PM - Close,941.65,151
13369,SEA/TCA WA CP-0024,1/10/11,Afternoon,2PM - 4PM,448.29,80
13369,SEA/TCA WA CP-0024,1/10/11,Breakfast,Open - 10:30AM (11AM weekend),795.69,179
13369,SEA/TCA WA CP-0024,1/10/11,Dinner,4PM - 9PM,810.71,133
13369,SEA/TCA WA CP-0024,1/10/11,Evening,9PM - Close,130.94,18
13369,SEA/TCA WA CP-0024,1/10/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/10/11,Lunch,11AM -  2PM,1288.02,224
13369,SEA/TCA WA CP-0024,1/10/11,Morning,Open - 11AM,923.28,196
13369,SEA/TCA WA CP-0024,1/10/11,Regular Menu,10:30AM (11AM weekend) - Close,2805.55,472
13369,SEA/TCA WA CP-0024,1/10/11,Total Day,All hours,3601.24,651
13369,SEA/TCA WA CP-0024,1/11/11,After 4PM,4PM - Close,970.98,150
13369,SEA/TCA WA CP-0024,1/11/11,Afternoon,2PM - 4PM,577.21,92
13369,SEA/TCA WA CP-0024,1/11/11,Breakfast,Open - 10:30AM (11AM weekend),812.3,187
13369,SEA/TCA WA CP-0024,1/11/11,Dinner,4PM - 9PM,930.59,143
13369,SEA/TCA WA CP-0024,1/11/11,Evening,9PM - Close,40.39,7
13369,SEA/TCA WA CP-0024,1/11/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/11/11,Lunch,11AM -  2PM,1422.04,265
13369,SEA/TCA WA CP-0024,1/11/11,Morning,Open - 11AM,903.37,204
13369,SEA/TCA WA CP-0024,1/11/11,Regular Menu,10:30AM (11AM weekend) - Close,3061.3,524
13369,SEA/TCA WA CP-0024,1/11/11,Total Day,All hours,3873.6,711
13369,SEA/TCA WA CP-0024,1/12/11,After 4PM,4PM - Close,825.44,140
13369,SEA/TCA WA CP-0024,1/12/11,Afternoon,2PM - 4PM,497.09,82
13369,SEA/TCA WA CP-0024,1/12/11,Breakfast,Open - 10:30AM (11AM weekend),936.8,195
13369,SEA/TCA WA CP-0024,1/12/11,Dinner,4PM - 9PM,723.74,125
13369,SEA/TCA WA CP-0024,1/12/11,Evening,9PM - Close,101.7,15
13369,SEA/TCA WA CP-0024,1/12/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/12/11,Lunch,11AM -  2PM,1243.57,223
13369,SEA/TCA WA CP-0024,1/12/11,Morning,Open - 11AM,1029.69,216
13369,SEA/TCA WA CP-0024,1/12/11,Regular Menu,10:30AM (11AM weekend) - Close,2658.99,466
13369,SEA/TCA WA CP-0024,1/12/11,Total Day,All hours,3595.79,661
13369,SEA/TCA WA CP-0024,1/13/11,After 4PM,4PM - Close,1038.7,170
13369,SEA/TCA WA CP-0024,1/13/11,Afternoon,2PM - 4PM,420.72,85
13369,SEA/TCA WA CP-0024,1/13/11,Breakfast,Open - 10:30AM (11AM weekend),775.86,177
13369,SEA/TCA WA CP-0024,1/13/11,Dinner,4PM - 9PM,923.61,148
13369,SEA/TCA WA CP-0024,1/13/11,Evening,9PM - Close,115.09,22
13369,SEA/TCA WA CP-0024,1/13/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/13/11,Lunch,11AM -  2PM,1419.89,241
13369,SEA/TCA WA CP-0024,1/13/11,Morning,Open - 11AM,853.51,196
13369,SEA/TCA WA CP-0024,1/13/11,Regular Menu,10:30AM (11AM weekend) - Close,2956.96,515
13369,SEA/TCA WA CP-0024,1/13/11,Total Day,All hours,3732.82,692
13369,SEA/TCA WA CP-0024,1/14/11,After 4PM,4PM - Close,1509.7,196
13369,SEA/TCA WA CP-0024,1/14/11,Afternoon,2PM - 4PM,571.26,89
13369,SEA/TCA WA CP-0024,1/14/11,Breakfast,Open - 10:30AM (11AM weekend),913.79,195
13369,SEA/TCA WA CP-0024,1/14/11,Dinner,4PM - 9PM,1246.04,160
13369,SEA/TCA WA CP-0024,1/14/11,Evening,9PM - Close,263.66,36
13369,SEA/TCA WA CP-0024,1/14/11,Late Night,11PM - 5AM,1,1
13369,SEA/TCA WA CP-0024,1/14/11,Lunch,11AM -  2PM,1475.96,244
13369,SEA/TCA WA CP-0024,1/14/11,Morning,Open - 11AM,1024.97,218
13369,SEA/TCA WA CP-0024,1/14/11,Regular Menu,10:30AM (11AM weekend) - Close,3668.1,552
13369,SEA/TCA WA CP-0024,1/14/11,Total Day,All hours,4581.89,747
13369,SEA/TCA WA CP-0024,1/15/11,After 4PM,4PM - Close,1234.26,168
13369,SEA/TCA WA CP-0024,1/15/11,Afternoon,2PM - 4PM,446.84,61
13369,SEA/TCA WA CP-0024,1/15/11,Breakfast,Open - 10:30AM (11AM weekend),830.63,131
13369,SEA/TCA WA CP-0024,1/15/11,Dinner,4PM - 9PM,977.6,135
13369,SEA/TCA WA CP-0024,1/15/11,Evening,9PM - Close,256.66,33
13369,SEA/TCA WA CP-0024,1/15/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/15/11,Lunch,11AM -  2PM,960.04,128
13369,SEA/TCA WA CP-0024,1/15/11,Morning,Open - 11AM,830.63,131
13369,SEA/TCA WA CP-0024,1/15/11,Regular Menu,10:30AM (11AM weekend) - Close,2641.14,357
13369,SEA/TCA WA CP-0024,1/15/11,Total Day,All hours,3471.77,488
13369,SEA/TCA WA CP-0024,1/16/11,After 4PM,4PM - Close,1107.96,146
13369,SEA/TCA WA CP-0024,1/16/11,Afternoon,2PM - 4PM,435.52,68
13369,SEA/TCA WA CP-0024,1/16/11,Breakfast,Open - 10:30AM (11AM weekend),656.86,98
13369,SEA/TCA WA CP-0024,1/16/11,Dinner,4PM - 9PM,964.44,121
13369,SEA/TCA WA CP-0024,1/16/11,Evening,9PM - Close,143.52,25
13369,SEA/TCA WA CP-0024,1/16/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/16/11,Lunch,11AM -  2PM,661.66,81
13369,SEA/TCA WA CP-0024,1/16/11,Morning,Open - 11AM,656.86,98
13369,SEA/TCA WA CP-0024,1/16/11,Regular Menu,10:30AM (11AM weekend) - Close,2205.14,295
13369,SEA/TCA WA CP-0024,1/16/11,Total Day,All hours,2862,393
13369,SEA/TCA WA CP-0024,1/17/11,After 4PM,4PM - Close,916.16,146
13369,SEA/TCA WA CP-0024,1/17/11,Afternoon,2PM - 4PM,496.14,81
13369,SEA/TCA WA CP-0024,1/17/11,Breakfast,Open - 10:30AM (11AM weekend),649.01,151
13369,SEA/TCA WA CP-0024,1/17/11,Dinner,4PM - 9PM,767.79,123
13369,SEA/TCA WA CP-0024,1/17/11,Evening,9PM - Close,148.37,23
13369,SEA/TCA WA CP-0024,1/17/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/17/11,Lunch,11AM -  2PM,1261.37,218
13369,SEA/TCA WA CP-0024,1/17/11,Morning,Open - 11AM,782.12,174
13369,SEA/TCA WA CP-0024,1/17/11,Regular Menu,10:30AM (11AM weekend) - Close,2806.78,468
13369,SEA/TCA WA CP-0024,1/17/11,Total Day,All hours,3455.79,619
13369,SEA/TCA WA CP-0024,1/18/11,After 4PM,4PM - Close,1273.05,190
13369,SEA/TCA WA CP-0024,1/18/11,Afternoon,2PM - 4PM,490.66,88
13369,SEA/TCA WA CP-0024,1/18/11,Breakfast,Open - 10:30AM (11AM weekend),741.25,165
13369,SEA/TCA WA CP-0024,1/18/11,Dinner,4PM - 9PM,1087.68,160
13369,SEA/TCA WA CP-0024,1/18/11,Evening,9PM - Close,185.37,30
13369,SEA/TCA WA CP-0024,1/18/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/18/11,Lunch,11AM -  2PM,1164.55,210
13369,SEA/TCA WA CP-0024,1/18/11,Morning,Open - 11AM,888.77,190
13369,SEA/TCA WA CP-0024,1/18/11,Regular Menu,10:30AM (11AM weekend) - Close,3075.78,513
13369,SEA/TCA WA CP-0024,1/18/11,Total Day,All hours,3817.03,678
13369,SEA/TCA WA CP-0024,1/19/11,After 4PM,4PM - Close,1310.79,209
13369,SEA/TCA WA CP-0024,1/19/11,Afternoon,2PM - 4PM,537.99,91
13369,SEA/TCA WA CP-0024,1/19/11,Breakfast,Open - 10:30AM (11AM weekend),838.17,194
13369,SEA/TCA WA CP-0024,1/19/11,Dinner,4PM - 9PM,1069.68,169
13369,SEA/TCA WA CP-0024,1/19/11,Evening,9PM - Close,241.11,40
13369,SEA/TCA WA CP-0024,1/19/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/19/11,Lunch,11AM -  2PM,1318.29,232
13369,SEA/TCA WA CP-0024,1/19/11,Morning,Open - 11AM,965.95,218
13369,SEA/TCA WA CP-0024,1/19/11,Regular Menu,10:30AM (11AM weekend) - Close,3294.85,556
13369,SEA/TCA WA CP-0024,1/19/11,Total Day,All hours,4133.02,750
13369,SEA/TCA WA CP-0024,1/20/11,After 4PM,4PM - Close,1177.38,174
13369,SEA/TCA WA CP-0024,1/20/11,Afternoon,2PM - 4PM,463.46,80
13369,SEA/TCA WA CP-0024,1/20/11,Breakfast,Open - 10:30AM (11AM weekend),847.53,203
13369,SEA/TCA WA CP-0024,1/20/11,Dinner,4PM - 9PM,1038.16,154
13369,SEA/TCA WA CP-0024,1/20/11,Evening,9PM - Close,139.22,20
13369,SEA/TCA WA CP-0024,1/20/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/20/11,Lunch,11AM -  2PM,1309.02,223
13369,SEA/TCA WA CP-0024,1/20/11,Morning,Open - 11AM,975.71,226
13369,SEA/TCA WA CP-0024,1/20/11,Regular Menu,10:30AM (11AM weekend) - Close,3078.04,500
13369,SEA/TCA WA CP-0024,1/20/11,Total Day,All hours,3925.57,703
13369,SEA/TCA WA CP-0024,1/21/11,After 4PM,4PM - Close,1718.27,224
13369,SEA/TCA WA CP-0024,1/21/11,Afternoon,2PM - 4PM,735.01,107
13369,SEA/TCA WA CP-0024,1/21/11,Breakfast,Open - 10:30AM (11AM weekend),1089.24,218
13369,SEA/TCA WA CP-0024,1/21/11,Dinner,4PM - 9PM,1480.04,192
13369,SEA/TCA WA CP-0024,1/21/11,Evening,9PM - Close,238.23,32
13369,SEA/TCA WA CP-0024,1/21/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/21/11,Lunch,11AM -  2PM,1763.7,291
13369,SEA/TCA WA CP-0024,1/21/11,Morning,Open - 11AM,1189.54,239
13369,SEA/TCA WA CP-0024,1/21/11,Regular Menu,10:30AM (11AM weekend) - Close,4317.28,643
13369,SEA/TCA WA CP-0024,1/21/11,Total Day,All hours,5406.52,861
13369,SEA/TCA WA CP-0024,1/22/11,After 4PM,4PM - Close,958.3,149
13369,SEA/TCA WA CP-0024,1/22/11,Afternoon,2PM - 4PM,463.92,64
13369,SEA/TCA WA CP-0024,1/22/11,Breakfast,Open - 10:30AM (11AM weekend),953.38,158
13369,SEA/TCA WA CP-0024,1/22/11,Dinner,4PM - 9PM,771.54,126
13369,SEA/TCA WA CP-0024,1/22/11,Evening,9PM - Close,186.76,23
13369,SEA/TCA WA CP-0024,1/22/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/22/11,Lunch,11AM -  2PM,1050,142
13369,SEA/TCA WA CP-0024,1/22/11,Morning,Open - 11AM,953.38,158
13369,SEA/TCA WA CP-0024,1/22/11,Regular Menu,10:30AM (11AM weekend) - Close,2472.22,355
13369,SEA/TCA WA CP-0024,1/22/11,Total Day,All hours,3425.6,513
13369,SEA/TCA WA CP-0024,1/24/11,After 4PM,4PM - Close,971.37,173
13369,SEA/TCA WA CP-0024,1/24/11,Afternoon,2PM - 4PM,516.64,80
13369,SEA/TCA WA CP-0024,1/24/11,Breakfast,Open - 10:30AM (11AM weekend),654.79,149
13369,SEA/TCA WA CP-0024,1/24/11,Dinner,4PM - 9PM,800.98,143
13369,SEA/TCA WA CP-0024,1/24/11,Evening,9PM - Close,170.39,30
13369,SEA/TCA WA CP-0024,1/24/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/24/11,Lunch,11AM -  2PM,1221.18,223
13369,SEA/TCA WA CP-0024,1/24/11,Morning,Open - 11AM,747.09,166
13369,SEA/TCA WA CP-0024,1/24/11,Regular Menu,10:30AM (11AM weekend) - Close,2801.49,493
13369,SEA/TCA WA CP-0024,1/24/11,Total Day,All hours,3456.28,642
13369,SEA/TCA WA CP-0024,1/25/11,After 4PM,4PM - Close,1405.64,212
13369,SEA/TCA WA CP-0024,1/25/11,Afternoon,2PM - 4PM,533.61,95
13369,SEA/TCA WA CP-0024,1/25/11,Breakfast,Open - 10:30AM (11AM weekend),998.05,203
13369,SEA/TCA WA CP-0024,1/25/11,Dinner,4PM - 9PM,1125.74,171
13369,SEA/TCA WA CP-0024,1/25/11,Evening,9PM - Close,279.9,41
13369,SEA/TCA WA CP-0024,1/25/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/25/11,Lunch,11AM -  2PM,1343.27,237
13369,SEA/TCA WA CP-0024,1/25/11,Morning,Open - 11AM,1063.57,220
13369,SEA/TCA WA CP-0024,1/25/11,Regular Menu,10:30AM (11AM weekend) - Close,3348.04,561
13369,SEA/TCA WA CP-0024,1/25/11,Total Day,All hours,4346.09,764
13369,SEA/TCA WA CP-0024,1/26/11,After 4PM,4PM - Close,1303.55,191
13369,SEA/TCA WA CP-0024,1/26/11,Afternoon,2PM - 4PM,467.25,81
13369,SEA/TCA WA CP-0024,1/26/11,Breakfast,Open - 10:30AM (11AM weekend),843.1,189
13369,SEA/TCA WA CP-0024,1/26/11,Dinner,4PM - 9PM,1063.44,158
13369,SEA/TCA WA CP-0024,1/26/11,Evening,9PM - Close,240.11,33
13369,SEA/TCA WA CP-0024,1/26/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/26/11,Lunch,11AM -  2PM,1321.2,245
13369,SEA/TCA WA CP-0024,1/26/11,Morning,Open - 11AM,924.24,207
13369,SEA/TCA WA CP-0024,1/26/11,Regular Menu,10:30AM (11AM weekend) - Close,3173.14,535
13369,SEA/TCA WA CP-0024,1/26/11,Total Day,All hours,4016.24,724
13369,SEA/TCA WA CP-0024,1/27/11,After 4PM,4PM - Close,1323.21,189
13369,SEA/TCA WA CP-0024,1/27/11,Afternoon,2PM - 4PM,481.08,94
13369,SEA/TCA WA CP-0024,1/27/11,Breakfast,Open - 10:30AM (11AM weekend),942.2,201
13369,SEA/TCA WA CP-0024,1/27/11,Dinner,4PM - 9PM,1112.48,163
13369,SEA/TCA WA CP-0024,1/27/11,Evening,9PM - Close,210.73,26
13369,SEA/TCA WA CP-0024,1/27/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/27/11,Lunch,11AM -  2PM,1383.53,256
13369,SEA/TCA WA CP-0024,1/27/11,Morning,Open - 11AM,1015.05,212
13369,SEA/TCA WA CP-0024,1/27/11,Regular Menu,10:30AM (11AM weekend) - Close,3260.67,550
13369,SEA/TCA WA CP-0024,1/27/11,Total Day,All hours,4202.87,751
13369,SEA/TCA WA CP-0024,1/28/11,After 4PM,4PM - Close,1449.7,196
13369,SEA/TCA WA CP-0024,1/28/11,Afternoon,2PM - 4PM,523.19,83
13369,SEA/TCA WA CP-0024,1/28/11,Breakfast,Open - 10:30AM (11AM weekend),1083.95,219
13369,SEA/TCA WA CP-0024,1/28/11,Dinner,4PM - 9PM,1276.67,167
13369,SEA/TCA WA CP-0024,1/28/11,Evening,9PM - Close,173.03,29
13369,SEA/TCA WA CP-0024,1/28/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/28/11,Lunch,11AM -  2PM,1578.97,251
13369,SEA/TCA WA CP-0024,1/28/11,Morning,Open - 11AM,1229.77,246
13369,SEA/TCA WA CP-0024,1/28/11,Regular Menu,10:30AM (11AM weekend) - Close,3697.68,557
13369,SEA/TCA WA CP-0024,1/28/11,Total Day,All hours,4781.63,776
13369,SEA/TCA WA CP-0024,1/29/11,After 4PM,4PM - Close,1060.71,151
13369,SEA/TCA WA CP-0024,1/29/11,Afternoon,2PM - 4PM,505.48,71
13369,SEA/TCA WA CP-0024,1/29/11,Breakfast,Open - 10:30AM (11AM weekend),1074.87,156
13369,SEA/TCA WA CP-0024,1/29/11,Dinner,4PM - 9PM,896.32,126
13369,SEA/TCA WA CP-0024,1/29/11,Evening,9PM - Close,164.39,25
13369,SEA/TCA WA CP-0024,1/29/11,Late Night,11PM - 5AM,4.88,1
13369,SEA/TCA WA CP-0024,1/29/11,Lunch,11AM -  2PM,800.58,122
13369,SEA/TCA WA CP-0024,1/29/11,Morning,Open - 11AM,1074.87,156
13369,SEA/TCA WA CP-0024,1/29/11,Regular Menu,10:30AM (11AM weekend) - Close,2366.77,344
13369,SEA/TCA WA CP-0024,1/29/11,Total Day,All hours,3441.64,500
13369,SEA/TCA WA CP-0024,1/30/11,After 4PM,4PM - Close,1227.83,173
13369,SEA/TCA WA CP-0024,1/30/11,Afternoon,2PM - 4PM,572.6,69
13369,SEA/TCA WA CP-0024,1/30/11,Breakfast,Open - 10:30AM (11AM weekend),627.12,85
13369,SEA/TCA WA CP-0024,1/30/11,Dinner,4PM - 9PM,1056.37,147
13369,SEA/TCA WA CP-0024,1/30/11,Evening,9PM - Close,171.46,26
13369,SEA/TCA WA CP-0024,1/30/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/30/11,Lunch,11AM -  2PM,847.39,116
13369,SEA/TCA WA CP-0024,1/30/11,Morning,Open - 11AM,627.12,85
13369,SEA/TCA WA CP-0024,1/30/11,Regular Menu,10:30AM (11AM weekend) - Close,2647.82,358
13369,SEA/TCA WA CP-0024,1/30/11,Total Day,All hours,3274.94,443
13369,SEA/TCA WA CP-0024,1/31/11,After 4PM,4PM - Close,1312.19,211
13369,SEA/TCA WA CP-0024,1/31/11,Afternoon,2PM - 4PM,519.66,89
13369,SEA/TCA WA CP-0024,1/31/11,Breakfast,Open - 10:30AM (11AM weekend),717.55,165
13369,SEA/TCA WA CP-0024,1/31/11,Dinner,4PM - 9PM,1058.79,174
13369,SEA/TCA WA CP-0024,1/31/11,Evening,9PM - Close,253.4,37
13369,SEA/TCA WA CP-0024,1/31/11,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/31/11,Lunch,11AM -  2PM,1564.43,259
13369,SEA/TCA WA CP-0024,1/31/11,Morning,Open - 11AM,845.23,185
13369,SEA/TCA WA CP-0024,1/31/11,Regular Menu,10:30AM (11AM weekend) - Close,3523.96,579
13369,SEA/TCA WA CP-0024,1/31/11,Total Day,All hours,4241.51,744
13604,SEA/TCA WA CP-0024,1/2/10,After 4PM,4PM - Close,761.36,146
13604,SEA/TCA WA CP-0024,1/2/10,Afternoon,2PM - 4PM,479.51,97
13604,SEA/TCA WA CP-0024,1/2/10,Breakfast,Open - 10:30AM (11AM weekend),702.41,122
13604,SEA/TCA WA CP-0024,1/2/10,Dinner,4PM - 9PM,576.45,109
13604,SEA/TCA WA CP-0024,1/2/10,Evening,9PM - Close,184.91,37
13604,SEA/TCA WA CP-0024,1/2/10,Late Night,11PM - 5AM,0,0
13604,SEA/TCA WA CP-0024,1/2/10,Lunch,11AM -  2PM,913.38,141
13604,SEA/TCA WA CP-0024,1/2/10,Morning,Open - 11AM,702.41,122
