,Date,weekday,cakes,pies,cookies,smoothies,coffee,promotion
1707,2010-09-04,Saturday,41,3,25,6,1,none
1708,2010-09-05,Sunday,41,49,100,45,78,promotion
1709,2010-09-06,Monday,26,23,26,28,7,none
1710,2010-09-07,Tuesday,48,5,101,23,57,promotion
1711,2010-09-08,Wednesday,30,42,74,4,25,none
1712,2010-09-09,Thursday,29,43,25,60,33,none
1713,2010-09-10,Friday,43,16,89,48,1,none
1714,2010-09-11,Saturday,11,18,18,57,41,none
1715,2010-09-12,Sunday,21,40,35,52,57,promotion
1716,2010-09-13,Monday,18,14,64,69,39,promotion
1717,2010-09-14,Tuesday,1,32,59,51,58,promotion
1718,2010-09-15,Wednesday,40,36,22,9,78,none
1719,2010-09-16,Thursday,39,50,86,36,4,promotion
1720,2010-09-17,Friday,35,4,24,54,39,none
1721,2010-09-18,Saturday,2,59,110,18,74,promotion
1722,2010-09-19,Sunday,49,46,75,60,61,promotion
1723,2010-09-20,Monday,23,26,16,67,13,none
1724,2010-09-21,Tuesday,46,52,102,72,77,promotion
1725,2010-09-22,Wednesday,23,29,38,27,35,none
1726,2010-09-23,Thursday,40,19,95,1,79,promotion
1727,2010-09-24,Friday,29,45,7,9,78,none
1728,2010-09-25,Saturday,2,32,95,64,6,none
1729,2010-09-26,Sunday,22,24,103,59,65,promotion
1730,2010-09-27,Monday,3,47,34,72,15,none
1731,2010-09-28,Tuesday,33,11,73,59,26,promotion
1732,2010-09-29,Wednesday,7,14,76,28,91,promotion
1733,2010-09-30,Thursday,39,14,32,21,52,none
1734,2010-10-01,Friday,36,14,107,64,61,promotion
1735,2010-10-02,Saturday,37,20,118,18,14,promotion
1736,2010-10-03,Sunday,24,2,30,69,23,none
1737,2010-10-04,Monday,19,4,91,13,79,promotion
1738,2010-10-05,Tuesday,39,13,38,12,81,none
1739,2010-10-06,Wednesday,26,9,10,11,15,none
1740,2010-10-07,Thursday,47,52,96,57,18,promotion
1741,2010-10-08,Friday,16,11,54,59,82,promotion
1742,2010-10-09,Saturday,28,7,82,12,5,none
1743,2010-10-10,Sunday,22,53,90,33,53,promotion
1744,2010-10-11,Monday,2,32,19,61,17,none
1745,2010-10-12,Tuesday,10,56,99,40,62,promotion
1746,2010-10-13,Wednesday,18,44,73,70,35,promotion
1747,2010-10-14,Thursday,12,32,75,34,99,promotion
1748,2010-10-15,Friday,1,22,1,62,4,none
1749,2010-10-16,Saturday,4,14,34,34,78,none
1750,2010-10-17,Sunday,37,8,94,7,9,none
1751,2010-10-18,Monday,21,46,76,31,60,promotion
1752,2010-10-19,Tuesday,20,29,99,15,65,promotion
1753,2010-10-20,Wednesday,48,19,82,68,28,promotion
1754,2010-10-21,Thursday,6,30,76,70,92,promotion
1755,2010-10-22,Friday,21,27,80,14,74,promotion
1756,2010-10-23,Saturday,5,51,102,32,66,promotion
1757,2010-10-24,Sunday,42,16,82,70,43,promotion
1758,2010-10-25,Monday,17,47,70,53,36,promotion
1759,2010-10-26,Tuesday,17,2,12,58,36,none
1760,2010-10-27,Wednesday,6,46,3,18,25,none
1761,2010-10-28,Thursday,33,52,27,63,23,none
1762,2010-10-29,Friday,23,26,41,69,26,none
1763,2010-10-30,Saturday,4,19,26,46,69,none
1764,2010-10-31,Sunday,9,54,76,55,14,promotion
1765,2010-11-01,Monday,29,40,104,64,78,promotion
1766,2010-11-02,Tuesday,42,49,13,71,87,promotion
1767,2010-11-03,Wednesday,11,46,87,60,43,promotion
1768,2010-11-04,Thursday,39,23,85,7,23,none
1769,2010-11-05,Friday,29,28,33,45,41,none
1770,2010-11-06,Saturday,32,12,58,31,36,none
1771,2010-11-07,Sunday,45,45,55,53,13,promotion
1772,2010-11-08,Monday,12,39,2,23,17,none
1773,2010-11-09,Tuesday,35,50,54,23,88,promotion
1774,2010-11-10,Wednesday,28,1,20,43,61,none
1775,2010-11-11,Thursday,8,10,79,54,68,promotion
1776,2010-11-12,Friday,40,23,44,50,75,promotion
1777,2010-11-13,Saturday,39,6,84,41,40,promotion
1778,2010-11-14,Sunday,6,24,74,9,11,none
1779,2010-11-15,Monday,10,7,50,48,18,none
1780,2010-11-16,Tuesday,25,23,37,13,88,none
1781,2010-11-17,Wednesday,13,24,35,24,24,none
1782,2010-11-18,Thursday,41,2,7,38,59,none
1783,2010-11-19,Friday,34,56,22,10,95,promotion
1784,2010-11-20,Saturday,15,56,38,34,24,none
1785,2010-11-21,Sunday,46,27,83,11,92,promotion
1786,2010-11-22,Monday,16,32,81,3,11,none
1787,2010-11-23,Tuesday,5,20,71,15,21,none
1788,2010-11-24,Wednesday,23,26,80,4,10,none
1789,2010-11-25,Thursday,3,41,112,20,6,none
1790,2010-11-26,Friday,8,8,39,64,95,promotion
1791,2010-11-27,Saturday,46,12,106,56,94,promotion
1792,2010-11-28,Sunday,9,58,78,51,92,promotion
1793,2010-11-29,Monday,6,56,58,25,19,none
1794,2010-11-30,Tuesday,40,18,21,57,72,promotion
1795,2010-12-01,Wednesday,16,55,2,43,79,none
1796,2010-12-02,Thursday,16,41,49,5,1,none
1797,2010-12-03,Friday,42,1,47,4,1,none
1798,2010-12-04,Saturday,26,12,54,69,11,none
1799,2010-12-05,Sunday,23,37,31,10,17,none
1800,2010-12-06,Monday,26,36,34,36,84,promotion
1801,2010-12-07,Tuesday,26,14,72,4,49,none
1802,2010-12-08,Wednesday,20,9,52,71,79,promotion
1803,2010-12-09,Thursday,30,39,52,25,49,none
1804,2010-12-10,Friday,10,11,47,70,43,none
1805,2010-12-11,Saturday,12,26,117,41,3,none
1806,2010-12-12,Sunday,36,42,95,73,48,promotion
1807,2010-12-13,Monday,27,10,86,41,1,none
1808,2010-12-14,Tuesday,40,55,47,15,6,none
1809,2010-12-15,Wednesday,19,21,68,9,51,none
1810,2010-12-16,Thursday,9,5,105,36,86,promotion
1811,2010-12-17,Friday,2,40,26,22,89,none
1812,2010-12-18,Saturday,36,17,114,4,46,promotion
1813,2010-12-19,Sunday,47,19,105,39,64,promotion
1814,2010-12-20,Monday,11,47,42,70,45,promotion
1815,2010-12-21,Tuesday,11,15,87,1,42,none
1816,2010-12-22,Wednesday,25,24,66,49,38,promotion
1817,2010-12-23,Thursday,32,47,100,22,10,promotion
1818,2010-12-24,Friday,44,53,65,48,94,promotion
1819,2010-12-25,Saturday,28,36,36,49,94,promotion
1820,2010-12-26,Sunday,14,49,77,57,81,promotion
1821,2010-12-27,Monday,15,31,23,8,91,none
1822,2010-12-28,Tuesday,6,4,62,24,68,none
1823,2010-12-29,Wednesday,24,11,62,5,59,none
1824,2010-12-30,Thursday,43,33,21,31,24,none
1825,2010-12-31,Friday,40,22,105,14,6,none
1826,2011-01-01,Saturday,38,42,104,51,44,promotion
1827,2011-01-02,Sunday,39,59,47,4,93,promotion
1828,2011-01-03,Monday,12,47,49,59,76,promotion
1829,2011-01-04,Tuesday,44,34,93,69,51,promotion
1830,2011-01-05,Wednesday,25,19,78,43,28,none
1831,2011-01-06,Thursday,18,34,6,26,24,none
1832,2011-01-07,Friday,22,52,19,29,71,none
1833,2011-01-08,Saturday,31,13,14,50,93,promotion
1834,2011-01-09,Sunday,19,53,71,50,9,promotion
1835,2011-01-10,Monday,26,3,95,15,77,promotion
1836,2011-01-11,Tuesday,30,26,70,63,23,promotion
1837,2011-01-12,Wednesday,38,43,109,55,85,promotion
1838,2011-01-13,Thursday,41,31,87,44,38,promotion
1839,2011-01-14,Friday,43,52,34,44,96,promotion
1840,2011-01-15,Saturday,32,29,69,42,98,promotion
1841,2011-01-16,Sunday,40,42,15,31,6,none
1842,2011-01-17,Monday,12,18,63,59,32,none
1843,2011-01-18,Tuesday,15,15,47,70,98,promotion
1844,2011-01-19,Wednesday,33,14,38,21,9,none
1845,2011-01-20,Thursday,2,34,77,30,60,promotion
1846,2011-01-21,Friday,2,23,44,58,33,none
1847,2011-01-22,Saturday,37,53,71,51,55,promotion
1848,2011-01-23,Sunday,26,25,41,26,63,none
1849,2011-01-24,Monday,13,31,28,7,66,none
1850,2011-01-25,Tuesday,9,11,44,35,59,none
1851,2011-01-26,Wednesday,13,4,4,38,19,none
1852,2011-01-27,Thursday,25,32,18,43,94,promotion
1853,2011-01-28,Friday,20,50,48,49,94,promotion
1854,2011-01-29,Saturday,4,33,49,55,91,promotion
1855,2011-01-30,Sunday,11,14,77,51,70,promotion
1856,2011-01-31,Monday,8,50,48,71,70,promotion
1857,2011-02-01,Tuesday,29,40,32,9,34,none
1858,2011-02-02,Wednesday,15,1,16,60,57,none
1859,2011-02-03,Thursday,9,47,82,31,39,promotion
1860,2011-02-04,Friday,47,25,12,39,1,none
1861,2011-02-05,Saturday,36,21,42,30,21,none
1862,2011-02-06,Sunday,36,44,2,3,44,none
1863,2011-02-07,Monday,18,42,23,58,98,promotion
1864,2011-02-08,Tuesday,24,27,103,56,15,promotion
1865,2011-02-09,Wednesday,13,28,56,33,40,none
1866,2011-02-10,Thursday,46,24,6,38,55,none
1867,2011-02-11,Friday,8,27,108,66,67,promotion
1868,2011-02-12,Saturday,48,10,68,39,28,none
1869,2011-02-13,Sunday,47,34,18,14,9,none
1870,2011-02-14,Monday,40,27,50,70,38,promotion
1871,2011-02-15,Tuesday,31,42,113,4,20,promotion
1872,2011-02-16,Wednesday,20,48,25,42,67,promotion
1873,2011-02-17,Thursday,43,32,60,6,8,none
1874,2011-02-18,Friday,46,41,52,31,36,promotion
1875,2011-02-19,Saturday,2,32,82,5,51,none
1876,2011-02-20,Sunday,44,9,86,52,15,promotion
1877,2011-02-21,Monday,19,50,59,2,34,none
1878,2011-02-22,Tuesday,15,37,1,12,72,none
1879,2011-02-23,Wednesday,26,18,83,51,56,promotion
1880,2011-02-24,Thursday,38,31,82,65,52,promotion
1881,2011-02-25,Friday,9,2,29,54,17,none
1882,2011-02-26,Saturday,35,59,16,39,25,none
1883,2011-02-27,Sunday,27,30,101,26,31,promotion
1884,2011-02-28,Monday,12,54,101,17,45,promotion
1885,2011-03-01,Tuesday,45,17,45,30,8,none
1886,2011-03-02,Wednesday,12,21,96,54,48,promotion
1887,2011-03-03,Thursday,41,9,66,57,84,promotion
1888,2011-03-04,Friday,37,56,15,26,16,none
1889,2011-03-05,Saturday,13,37,33,15,92,none
1890,2011-03-06,Sunday,18,30,49,64,75,promotion
1891,2011-03-07,Monday,32,44,3,9,82,none
1892,2011-03-08,Tuesday,11,45,108,33,96,promotion
1893,2011-03-09,Wednesday,49,16,21,23,61,none
1894,2011-03-10,Thursday,11,14,9,17,33,none
1895,2011-03-11,Friday,12,26,18,42,54,none
1896,2011-03-12,Saturday,30,38,55,32,93,promotion
1897,2011-03-13,Sunday,35,17,84,69,6,promotion
1898,2011-03-14,Monday,11,51,115,21,91,promotion
1899,2011-03-15,Tuesday,13,12,35,63,34,none
1900,2011-03-16,Wednesday,40,47,73,17,52,promotion
1901,2011-03-17,Thursday,49,3,88,33,38,promotion
1902,2011-03-18,Friday,11,34,87,71,75,promotion
1903,2011-03-19,Saturday,3,29,90,10,56,none
1904,2011-03-20,Sunday,48,27,106,21,7,promotion
1905,2011-03-21,Monday,12,42,64,29,96,promotion
1906,2011-03-22,Tuesday,47,2,78,16,30,none
1907,2011-03-23,Wednesday,42,27,48,13,88,promotion
1908,2011-03-24,Thursday,28,9,15,45,46,none
1909,2011-03-25,Friday,4,20,57,47,21,none
1910,2011-03-26,Saturday,17,28,41,56,79,promotion
1911,2011-03-27,Sunday,1,58,55,5,67,none
1912,2011-03-28,Monday,14,36,81,70,7,promotion
1913,2011-03-29,Tuesday,39,23,39,31,21,none
1914,2011-03-30,Wednesday,5,26,26,9,24,none
1915,2011-03-31,Thursday,4,25,58,3,17,none
1916,2011-04-01,Friday,20,45,89,34,85,promotion
1917,2011-04-02,Saturday,18,21,82,35,22,none
1918,2011-04-03,Sunday,17,37,64,35,46,none
1919,2011-04-04,Monday,8,54,115,4,17,none
1920,2011-04-05,Tuesday,25,25,38,59,62,promotion
1921,2011-04-06,Wednesday,12,31,95,53,3,none
1922,2011-04-07,Thursday,23,13,66,58,36,none
1923,2011-04-08,Friday,28,53,10,68,39,none
1924,2011-04-09,Saturday,3,56,110,56,72,promotion
1925,2011-04-10,Sunday,9,43,60,37,98,promotion
1926,2011-04-11,Monday,9,57,111,62,86,promotion
1927,2011-04-12,Tuesday,26,29,2,59,50,none
1928,2011-04-13,Wednesday,39,51,25,71,75,promotion
1929,2011-04-14,Thursday,34,5,38,15,60,none
1930,2011-04-15,Friday,25,2,25,15,70,none
1931,2011-04-16,Saturday,22,6,61,60,22,none
1932,2011-04-17,Sunday,5,45,82,55,69,promotion
1933,2011-04-18,Monday,32,22,104,24,40,promotion
1934,2011-04-19,Tuesday,12,59,102,71,54,promotion
1935,2011-04-20,Wednesday,38,50,71,56,78,promotion
1936,2011-04-21,Thursday,8,25,108,49,81,promotion
1937,2011-04-22,Friday,23,9,79,23,93,promotion
1938,2011-04-23,Saturday,43,57,89,55,43,promotion
1939,2011-04-24,Sunday,32,45,105,2,14,none
1940,2011-04-25,Monday,10,59,88,21,14,none
1941,2011-04-26,Tuesday,19,49,38,14,24,none
1942,2011-04-27,Wednesday,24,59,29,63,69,promotion
1943,2011-04-28,Thursday,20,31,3,71,56,none
1944,2011-04-29,Friday,26,33,85,63,64,promotion
1945,2011-04-30,Saturday,6,22,57,49,18,none
1946,2011-05-01,Sunday,26,4,80,35,95,promotion
1947,2011-05-02,Monday,46,58,30,35,76,promotion
1948,2011-05-03,Tuesday,48,54,80,52,18,promotion
1949,2011-05-04,Wednesday,25,21,9,11,9,none
1950,2011-05-05,Thursday,45,18,106,43,58,promotion
1951,2011-05-06,Friday,27,18,19,2,64,none
1952,2011-05-07,Saturday,44,12,96,7,17,none
1953,2011-05-08,Sunday,33,19,73,29,42,none
1954,2011-05-09,Monday,31,58,60,49,49,promotion
1955,2011-05-10,Tuesday,15,36,95,60,27,promotion
1956,2011-05-11,Wednesday,8,59,48,51,99,promotion
1957,2011-05-12,Thursday,33,22,102,64,60,promotion
1958,2011-05-13,Friday,2,46,103,53,65,promotion
1959,2011-05-14,Saturday,48,44,81,49,46,promotion
1960,2011-05-15,Sunday,46,35,6,6,9,none
1961,2011-05-16,Monday,44,52,45,47,36,promotion
1962,2011-05-17,Tuesday,27,34,87,16,14,none
1963,2011-05-18,Wednesday,16,10,118,17,85,promotion
1964,2011-05-19,Thursday,5,28,37,65,98,promotion
1965,2011-05-20,Friday,11,24,47,26,82,none
1966,2011-05-21,Saturday,22,42,119,64,59,promotion
1967,2011-05-22,Sunday,40,52,14,38,71,promotion
1968,2011-05-23,Monday,43,37,114,30,18,promotion
1969,2011-05-24,Tuesday,44,49,16,42,94,promotion
1970,2011-05-25,Wednesday,31,34,113,42,35,promotion
1971,2011-05-26,Thursday,23,12,73,7,32,none
1972,2011-05-27,Friday,1,46,32,30,85,none
1973,2011-05-28,Saturday,18,9,90,50,88,promotion
1974,2011-05-29,Sunday,13,44,46,9,89,promotion
1975,2011-05-30,Monday,28,47,22,46,76,promotion
1976,2011-05-31,Tuesday,44,30,81,49,42,promotion
1977,2011-06-01,Wednesday,48,34,35,33,83,promotion
1978,2011-06-02,Thursday,23,48,10,27,74,none
1979,2011-06-03,Friday,32,15,10,16,74,none
1980,2011-06-04,Saturday,35,31,94,51,30,promotion
1981,2011-06-05,Sunday,35,47,31,1,98,promotion
1982,2011-06-06,Monday,43,32,11,74,96,promotion
1983,2011-06-07,Tuesday,5,24,103,8,87,promotion
1984,2011-06-08,Wednesday,37,44,36,1,90,promotion
1985,2011-06-09,Thursday,20,22,57,33,63,none
1986,2011-06-10,Friday,45,3,47,15,6,none
1987,2011-06-11,Saturday,18,27,95,51,41,promotion
1988,2011-06-12,Sunday,49,37,28,72,36,promotion
1989,2011-06-13,Monday,48,47,54,25,46,promotion
1990,2011-06-14,Tuesday,7,10,69,35,19,none
1991,2011-06-15,Wednesday,7,2,82,17,87,none
1992,2011-06-16,Thursday,49,57,58,11,98,promotion
1993,2011-06-17,Friday,10,4,46,55,79,none
1994,2011-06-18,Saturday,29,18,117,10,98,promotion
1995,2011-06-19,Sunday,14,2,11,12,39,none
1996,2011-06-20,Monday,10,49,45,21,6,none
1997,2011-06-21,Tuesday,22,31,24,63,2,none
1998,2011-06-22,Wednesday,3,35,107,20,6,none
1999,2011-06-23,Thursday,10,34,82,46,32,promotion
2000,2011-06-24,Friday,47,48,40,23,98,promotion
2001,2011-06-25,Saturday,37,49,62,64,41,promotion
2002,2011-06-26,Sunday,29,11,55,49,2,none
2003,2011-06-27,Monday,1,58,104,71,85,promotion
2004,2011-06-28,Tuesday,11,7,27,51,40,none
2005,2011-06-29,Wednesday,14,6,118,56,85,promotion
2006,2011-06-30,Thursday,44,43,58,70,14,promotion
2007,2011-07-01,Friday,3,7,90,15,44,none
2008,2011-07-02,Saturday,38,42,51,27,84,promotion
2009,2011-07-03,Sunday,8,39,103,39,26,promotion
2010,2011-07-04,Monday,24,6,92,36,57,promotion
2011,2011-07-05,Tuesday,31,31,24,46,61,none
2012,2011-07-06,Wednesday,18,9,34,38,61,none
2013,2011-07-07,Thursday,4,18,31,34,2,none
2014,2011-07-08,Friday,48,56,41,28,6,none
2015,2011-07-09,Saturday,35,23,37,44,6,none
2016,2011-07-10,Sunday,17,4,92,63,89,promotion
2017,2011-07-11,Monday,19,16,81,44,91,promotion
2018,2011-07-12,Tuesday,43,39,84,37,93,promotion
2019,2011-07-13,Wednesday,19,47,111,46,35,promotion
2020,2011-07-14,Thursday,29,53,54,33,25,none
2021,2011-07-15,Friday,36,31,26,3,85,none
2022,2011-07-16,Saturday,27,7,9,3,82,none
2023,2011-07-17,Sunday,40,30,30,24,56,none
2024,2011-07-18,Monday,43,23,58,8,60,none
2025,2011-07-19,Tuesday,47,11,80,68,1,promotion
2026,2011-07-20,Wednesday,6,29,112,59,35,promotion
2027,2011-07-21,Thursday,29,8,65,71,95,promotion
2028,2011-07-22,Friday,44,28,52,29,7,none
2029,2011-07-23,Saturday,20,49,61,41,57,promotion
2030,2011-07-24,Sunday,11,20,118,49,69,promotion
2031,2011-07-25,Monday,11,3,56,53,9,none
2032,2011-07-26,Tuesday,10,52,12,66,20,none
2033,2011-07-27,Wednesday,28,8,115,14,68,promotion
2034,2011-07-28,Thursday,36,13,87,73,33,promotion
2035,2011-07-29,Friday,12,52,99,31,68,promotion
2036,2011-07-30,Saturday,33,20,90,57,62,promotion
2037,2011-07-31,Sunday,39,52,41,50,27,promotion
2038,2011-08-01,Monday,32,31,116,28,20,promotion
2039,2011-08-02,Tuesday,23,31,97,37,77,promotion
2040,2011-08-03,Wednesday,28,28,55,12,1,none
2041,2011-08-04,Thursday,22,16,94,58,86,promotion
2042,2011-08-05,Friday,34,48,69,71,85,promotion
2043,2011-08-06,Saturday,45,24,54,74,50,promotion
2044,2011-08-07,Sunday,42,59,40,38,67,promotion
2045,2011-08-08,Monday,44,31,57,44,1,none
2046,2011-08-09,Tuesday,36,20,111,1,18,none
2047,2011-08-10,Wednesday,42,9,74,70,33,promotion
2048,2011-08-11,Thursday,24,14,68,37,49,none
2049,2011-08-12,Friday,41,39,75,14,35,promotion
2050,2011-08-13,Saturday,24,39,23,15,6,none
2051,2011-08-14,Sunday,9,3,29,52,39,none
2052,2011-08-15,Monday,42,43,89,40,51,promotion
2053,2011-08-16,Tuesday,46,52,87,61,19,promotion
2054,2011-08-17,Wednesday,48,5,5,19,57,none
2055,2011-08-18,Thursday,16,39,85,41,83,promotion
2056,2011-08-19,Friday,37,6,85,6,97,promotion
2057,2011-08-20,Saturday,2,54,63,9,39,none
2058,2011-08-21,Sunday,31,47,94,15,89,promotion
2059,2011-08-22,Monday,38,51,109,52,65,promotion
2060,2011-08-23,Tuesday,43,34,116,74,9,promotion
2061,2011-08-24,Wednesday,1,25,112,61,98,promotion
2062,2011-08-25,Thursday,20,45,53,17,4,none
2063,2011-08-26,Friday,7,29,15,19,45,none
2064,2011-08-27,Saturday,30,22,69,47,45,promotion
2065,2011-08-28,Sunday,4,45,88,37,51,promotion
2066,2011-08-29,Monday,32,15,111,66,60,promotion
2067,2011-08-30,Tuesday,30,51,4,50,76,promotion
2068,2011-08-31,Wednesday,17,53,58,36,57,promotion
2069,2011-09-01,Thursday,4,5,51,69,2,none
2070,2011-09-02,Friday,27,42,88,66,42,promotion
2071,2011-09-03,Saturday,7,18,7,22,27,none
2072,2011-09-04,Sunday,42,16,75,52,89,promotion
2073,2011-09-05,Monday,38,26,117,32,60,promotion
2074,2011-09-06,Tuesday,12,37,79,7,23,none
2075,2011-09-07,Wednesday,18,13,13,3,69,none
2076,2011-09-08,Thursday,44,39,19,16,14,none
2077,2011-09-09,Friday,4,30,64,60,53,promotion
2078,2011-09-10,Saturday,21,31,89,59,83,promotion
2079,2011-09-11,Sunday,28,35,73,40,62,promotion
2080,2011-09-12,Monday,29,20,29,21,43,none
2081,2011-09-13,Tuesday,15,43,23,33,90,promotion
2082,2011-09-14,Wednesday,15,20,57,35,1,none
2083,2011-09-15,Thursday,17,32,9,71,2,none
2084,2011-09-16,Friday,36,42,83,60,29,promotion
2085,2011-09-17,Saturday,39,37,14,55,20,none
2086,2011-09-18,Sunday,44,42,115,10,32,promotion
2087,2011-09-19,Monday,28,12,28,44,21,none
2088,2011-09-20,Tuesday,39,8,53,14,45,none
2089,2011-09-21,Wednesday,24,6,51,74,12,none
2090,2011-09-22,Thursday,21,14,79,14,20,none
2091,2011-09-23,Friday,24,35,16,38,41,none
2092,2011-09-24,Saturday,35,47,10,74,96,promotion
2093,2011-09-25,Sunday,33,33,110,28,58,promotion
2094,2011-09-26,Monday,2,33,51,20,10,none
2095,2011-09-27,Tuesday,23,29,96,22,80,promotion
2096,2011-09-28,Wednesday,22,13,12,7,34,none
2097,2011-09-29,Thursday,5,30,94,67,21,promotion
2098,2011-09-30,Friday,46,52,74,39,9,promotion
2099,2011-10-01,Saturday,41,11,9,20,70,none
2100,2011-10-02,Sunday,40,43,48,5,80,promotion
2101,2011-10-03,Monday,25,56,2,39,83,promotion
2102,2011-10-04,Tuesday,23,10,26,47,10,none
2103,2011-10-05,Wednesday,18,52,78,38,61,promotion
2104,2011-10-06,Thursday,27,50,55,26,7,none
2105,2011-10-07,Friday,9,20,65,14,52,none
2106,2011-10-08,Saturday,6,23,97,61,3,none
2107,2011-10-09,Sunday,34,24,74,38,14,none
2108,2011-10-10,Monday,23,31,97,43,23,promotion
2109,2011-10-11,Tuesday,19,53,51,5,55,none
2110,2011-10-12,Wednesday,11,14,60,58,3,none
2111,2011-10-13,Thursday,30,51,52,43,56,promotion
2112,2011-10-14,Friday,12,32,90,26,89,promotion
2113,2011-10-15,Saturday,31,59,84,49,48,promotion
2114,2011-10-16,Sunday,8,17,63,37,50,none
2115,2011-10-17,Monday,31,19,100,12,93,promotion
2116,2011-10-18,Tuesday,43,2,65,55,42,promotion
2117,2011-10-19,Wednesday,22,16,101,59,42,promotion
2118,2011-10-20,Thursday,8,33,115,23,55,promotion
2119,2011-10-21,Friday,26,15,36,66,29,none
2120,2011-10-22,Saturday,45,10,90,27,85,promotion
2121,2011-10-23,Sunday,20,7,41,17,89,none
2122,2011-10-24,Monday,26,52,47,70,72,promotion
2123,2011-10-25,Tuesday,46,48,63,11,14,none
2124,2011-10-26,Wednesday,43,4,30,22,59,none
2125,2011-10-27,Thursday,4,7,58,36,87,none
2126,2011-10-28,Friday,21,55,103,61,87,promotion
2127,2011-10-29,Saturday,20,16,101,58,38,promotion
2128,2011-10-30,Sunday,38,30,56,18,82,promotion
2129,2011-10-31,Monday,34,22,100,20,22,none
2130,2011-11-01,Tuesday,45,52,94,69,21,promotion
2131,2011-11-02,Wednesday,26,11,21,2,55,none
2132,2011-11-03,Thursday,8,59,55,8,67,none
2133,2011-11-04,Friday,38,14,83,43,78,promotion
2134,2011-11-05,Saturday,21,28,65,2,48,none
2135,2011-11-06,Sunday,35,27,2,23,11,none
2136,2011-11-07,Monday,17,27,23,51,3,none
2137,2011-11-08,Tuesday,46,42,106,72,7,promotion
2138,2011-11-09,Wednesday,41,5,48,10,80,none
2139,2011-11-10,Thursday,40,30,19,45,70,promotion
2140,2011-11-11,Friday,34,49,115,47,17,promotion
2141,2011-11-12,Saturday,34,29,9,20,79,none
2142,2011-11-13,Sunday,2,16,48,70,43,none
2143,2011-11-14,Monday,10,47,113,9,28,promotion
2144,2011-11-15,Tuesday,24,58,22,58,9,none
2145,2011-11-16,Wednesday,5,28,47,45,45,none
2146,2011-11-17,Thursday,25,41,83,18,70,promotion
2147,2011-11-18,Friday,7,33,77,6,61,none
2148,2011-11-19,Saturday,34,46,16,38,74,promotion
2149,2011-11-20,Sunday,25,50,94,28,52,promotion
2150,2011-11-21,Monday,11,15,80,62,36,promotion
2151,2011-11-22,Tuesday,30,5,51,61,73,promotion
2152,2011-11-23,Wednesday,48,26,8,61,38,none
2153,2011-11-24,Thursday,29,33,24,59,51,none
2154,2011-11-25,Friday,25,13,96,57,5,none
2155,2011-11-26,Saturday,4,45,111,71,69,promotion
2156,2011-11-27,Sunday,19,42,22,28,62,none
2157,2011-11-28,Monday,22,43,104,5,46,promotion
2158,2011-11-29,Tuesday,7,53,15,17,47,none
2159,2011-11-30,Wednesday,21,14,62,73,53,promotion
2160,2011-12-01,Thursday,22,53,26,12,57,none
2161,2011-12-02,Friday,28,51,83,42,76,promotion
2162,2011-12-03,Saturday,27,57,69,43,21,promotion
2163,2011-12-04,Sunday,26,51,112,63,9,promotion
2164,2011-12-05,Monday,1,50,96,13,97,promotion
2165,2011-12-06,Tuesday,47,6,98,37,35,promotion
2166,2011-12-07,Wednesday,4,24,64,23,21,none
2167,2011-12-08,Thursday,38,38,71,44,52,promotion
2168,2011-12-09,Friday,8,53,34,63,84,promotion
2169,2011-12-10,Saturday,17,31,23,74,64,promotion
2170,2011-12-11,Sunday,12,29,109,53,5,promotion
2171,2011-12-12,Monday,12,55,74,56,43,promotion
2172,2011-12-13,Tuesday,45,22,24,16,46,none
2173,2011-12-14,Wednesday,3,20,88,4,34,none
2174,2011-12-15,Thursday,6,25,96,59,80,promotion
2175,2011-12-16,Friday,18,58,104,48,56,promotion
2176,2011-12-17,Saturday,15,48,112,62,89,promotion
2177,2011-12-18,Sunday,6,24,15,12,37,none
2178,2011-12-19,Monday,15,46,42,33,88,promotion
2179,2011-12-20,Tuesday,18,11,10,26,97,none
2180,2011-12-21,Wednesday,42,31,101,16,56,promotion
